LONGITUDE,LATITUDE,LONDEC,LATDEC,REGIONAL,FOLIOREG,TITULAR,ESTADO,MUPIO,USO_SUB,CVE_ACUHOM,ACU_SUBHOM,VOL_CONS,NUM,KML_STYLE
"108° 40' 52.0000"" W","31° 00' 10.0000"" N",-108.6811111,31.00277778,6,06CHI128353/34AMGE99,PEDRO FRIESEN THIESSEN,8,35,AGRICOLA,808,JANOS,200000,1,point1
"108° 40' 42.0000"" W","30° 56' 08.0000"" N",-108.6783333,30.93555556,6,06CHI128354/34AMGE99,JOHAN NEUDORF ZACHARIAS Y/O PETER PETERS DYCK,8,35,AGRICOLA,808,JANOS,180000,1,point1
"108° 39' 08.0000"" W","30° 59' 44.0000"" N",-108.6522222,30.99555556,6,06CHI128356/34AMGE99,CORNELIUS FROESE THIESEN,8,35,AGRICOLA,808,JANOS,90000,1,point1
"108° 35' 30.0000"" W","30° 55' 28.0000"" N",-108.5916667,30.92444444,6,06CHI128358/34AMGE99,SOCIEDAD DE PRODUCCION RURAL TOYBO; S.P.R. DE R.L. DE C.V.,8,35,AGRICOLA,808,JANOS,480000,1,point1
"108° 35' 29.0000"" W","30° 55' 30.0000"" N",-108.5913889,30.925,6,06CHI128359/34AMGE99,SOCIEDAD DE PRODUCCION RURAL TOYBO; S.P.R. DE R.L. DE C.V.,8,35,AGRICOLA,808,JANOS,300000,1,point1
"108° 35' 20.0000"" W","30° 55' 21.0000"" N",-108.5888889,30.9225,6,06CHI128360/34AMGE99,SOCIEDAD DE PRODUCCION RURAL TOYBO; S.P.R. DE R.L. DE C.V.,8,35,AGRICOLA,808,JANOS,480000,1,point1
"108° 35' 26.0000"" W","30° 55' 22.0000"" N",-108.5905556,30.92277778,6,06CHI128361/34AMGE99,SOCIEDAD DE PRODUCCION RURAL TOYBO; S.P.R. DE R.L. DE C.V.,8,35,AGRICOLA,808,JANOS,480000,1,point1
"108° 34' 10.0000"" W","30° 55' 36.0000"" N",-108.5694444,30.92666667,6,06CHI128367/34AMGE99,FRANZ BERG LOEWEN,8,35,AGRICOLA,808,JANOS,60000,1,point1
"104° 56' 02.0000"" W","27° 07' 20.0000"" N",-104.9338889,27.12222222,6,06CHI128368/24AMGE99,SUCESION A BIENES DE JESUS ACOSTA MARTINEZ,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,120000,1,point1
"108° 40' 15.0000"" W","30° 56' 45.0000"" N",-108.6708333,30.94583333,6,06CHI128369/34IMGE99,PETER FROESE KROEKER,8,35,AGRICOLA,808,JANOS,36000,1,point1
"108° 40' 42.0000"" W","30° 56' 19.0000"" N",-108.6783333,30.93861111,6,06CHI128370/34AMGE99,CORNELIUS REMPEL DOERKSEN,8,35,AGRICOLA,808,JANOS,400000,1,point1
"107° 27' 00.0000"" W","30° 29' 00.0000"" N",-107.45,30.48333333,6,06CHI128371/34AMGE99,RAUL MURILLO TREVIZO,8,13,AGRICOLA,806,CASAS GRANDES,160000,1,point1
"108° 03' 20.0000"" W","30° 17' 01.0000"" N",-108.0555556,30.28361111,6,06CHI128372/34AMGE99,EJIDO CASAS GRANDES; JOEL LOZOYA CASTILLO,8,13,AGRICOLA,806,CASAS GRANDES,40000,1,point1
"107° 55' 59.1000"" W","30° 25' 39.0000"" N",-107.9330833,30.4275,6,06CHI128373/34AMGE99,LEONCIO ARMENDARIZ DOMINGUEZ,8,50,AGRICOLA,806,CASAS GRANDES,202020,1,point1
"108° 08' 37.0000"" W","30° 53' 40.0000"" N",-108.1436111,30.89444444,6,06CHI128374/34AMGE99,EJIDO JANOS,8,35,AGRICOLA,808,JANOS,480000,1,point1
"108° 06' 06.0000"" W","30° 51' 29.0000"" N",-108.1016667,30.85805556,6,06CHI128375/34AMGE99,EJIDO JANOS,8,35,AGRICOLA,808,JANOS,360000,1,point1
"107° 55' 37.0000"" W","30° 43' 08.0000"" N",-107.9269444,30.71888889,6,06CHI128377/34AMGE99,DAVID NEUFELD NEUFELD,8,50,AGRICOLA,806,CASAS GRANDES,120000,1,point1
"107° 57' 51.0000"" W","30° 44' 25.0000"" N",-107.9641667,30.74027778,6,06CHI128379/34ALGE99,ISAACK NEUFELD HARMS,8,50,AGRICOLA,806,CASAS GRANDES,48000,1,point1
"107° 57' 43.0000"" W","30° 44' 18.0000"" N",-107.9619444,30.73833333,6,06CHI128384/34ALGE99,DAVID FEHR KLASSEN,8,50,AGRICOLA,806,CASAS GRANDES,80000,1,point1
"107° 57' 55.0000"" W","30° 45' 00.0000"" N",-107.9652778,30.75,6,06CHI128389/34ALGE99,DAVID NEUFELD REIMER,8,50,AGRICOLA,806,CASAS GRANDES,72000,1,point1
"107° 55' 42.0000"" W","30° 41' 27.0000"" N",-107.9283333,30.69083333,6,06CHI128393/34IMGE99,CORNELIUS REMPEL FRIESSEN,8,50,AGRICOLA,806,CASAS GRANDES,33500,1,point1
"107° 56' 04.0000"" W","30° 47' 25.0000"" N",-107.9344444,30.79027778,6,06CHI128396/34ALGE99,FRANCISCO WIEBE BERG,8,50,AGRICOLA,806,CASAS GRANDES,40000,1,point1
"107° 57' 39.0000"" W","30° 43' 26.0000"" N",-107.9608333,30.72388889,6,06CHI128401/34ALGE99,JACOB NEUFELD BOLDT,8,50,DOMESTICO,806,CASAS GRANDES,1000,1,point1
"108° 03' 00.0000"" W","31° 18' 13.0000"" N",-108.05,31.30361111,6,06CHI128403/34AMGE99,ALEJANDRINA; LUIS MARTIN Y RICARDO LEVARIO LOPEZ,8,5,AGRICOLA,801,ASCENSION,200000,1,point1
"108° 02' 40.0000"" W","31° 17' 50.0000"" N",-108.0444444,31.29722222,6,06CHI128404/34AMGE99,ALEJANDRINA; LUIS MARTIN Y RICARDO LEVARIO LOPEZ,8,5,AGRICOLA,801,ASCENSION,200000,1,point1
"104° 52' 57.0000"" W","27° 09' 56.0000"" N",-104.8825,27.16555556,6,06CHI128405/24IPGE99,FRANCISCO ENRIQUE ARMENDARIZ MEDINA,8,36,PECUARIO,832,JIMENEZ-CAMARGO,4500,1,point1
"108° 20' 35.0000"" W","30° 44' 22.0000"" N",-108.3430556,30.73944444,6,06CHI128407/34AMGE99,KELLY CODE ROMNEY SCOUSEN,8,35,AGRICOLA,808,JANOS,360000,1,point1
"106° 30' 05.0000"" W","30° 28' 10.0000"" N",-106.5013889,30.46944444,6,06CHI128413/34AMGE99,VELIA BARRIO HERNANDEZ,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,360000,1,point1
"106° 30' 05.0000"" W","30° 27' 28.0000"" N",-106.5013889,30.45777778,6,06CHI128414/34AMGE99,VELIA BARRIO HERNANDEZ,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,360000,1,point1
"106° 23' 58.0000"" W","30° 09' 42.9000"" N",-106.3994444,30.16191667,6,06CHI128419/34AMDL07,JAVIER RUIZ MARES,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,360000,1,point1
"106° 23' 34.7000"" W","30° 09' 24.4000"" N",-106.3929722,30.15677778,6,06CHI128421/34AMDL07,JAVIER RUIZ MARES,8,1,AGRICOLA,821,FLORES MAGON-VILLA AHUMADA,360000,1,point1
"105° 32' 40.0000"" W","28° 28' 22.0000"" N",-105.5444444,28.47277778,6,06CHI128422/24APGE99,MARICELA TALAMANTES SEGOVIA,8,55,AGRICOLA,831,MEOQUI-DELICIAS,54000,1,point1
"105° 15' 18.0000"" W","27° 57' 39.0000"" N",-105.255,27.96083333,6,06CHI128426/24AMGE99,SOCORRO HOLGUIN HOLGUIN,8,62,AGRICOLA,831,MEOQUI-DELICIAS,144000,1,point1
"105° 19' 34.0000"" W","28° 06' 44.0000"" N",-105.3261111,28.11222222,6,06CHI128427/24APGE99,GRACIA EMMA CABALLERO DE BOUCHEZ,8,62,AGRICOLA,831,MEOQUI-DELICIAS,57976,1,point1
"105° 37' 22.0000"" W","28° 21' 26.0000"" N",-105.6227778,28.35722222,6,06CHI128429/24AMGE99,EJIDO MEOQUI;COLECTIVA 31 DE ENERO; SECTOR DE TRABAJO 2,8,45,AGRICOLA,831,MEOQUI-DELICIAS,360000,1,point1
"105° 21' 36.0000"" W","28° 06' 30.0000"" N",-105.36,28.10833333,6,06CHI128431/24AMGE99,ESPERANZA LICON FRANCO,8,21,AGRICOLA,831,MEOQUI-DELICIAS,70000,1,point1
"105° 16' 09.0000"" W","28° 03' 39.0000"" N",-105.2691667,28.06083333,6,06CHI128432/24APGE99,EJIDO CARBONERAS; JOSE MARIA LOZOYA GONZALEZ,8,62,AGRICOLA,831,MEOQUI-DELICIAS,24000,1,point1
"105° 17' 04.0000"" W","27° 59' 07.0000"" N",-105.2844444,27.98527778,6,06CHI128438/24CPGE99,MARIO ROBERTO TERRAZAS LICON,8,62,DOMESTICO,831,MEOQUI-DELICIAS,1500,1,point1
"105° 38' 59.0000"" W","28° 30' 36.0000"" N",-105.6497222,28.51,6,06CHI128439/24AMGE99,EJIDO NUEVO JULIMES; LUCIANO HERNANDEZ PRADO,8,38,AGRICOLA,831,MEOQUI-DELICIAS,251325,1,point1
"105° 28' 50.0000"" W","28° 15' 10.0000"" N",-105.4805556,28.25277778,6,06CHI128440/24APGE99,ROSA MARIA TORRES AVILA,8,45,AGRICOLA,831,MEOQUI-DELICIAS,44000,1,point1
"105° 25' 42.0000"" W","28° 12' 08.0000"" N",-105.4283333,28.20222222,6,06CHI128441/24AMGE05,NIEVES RODRIGUEZ REY,8,21,AGRICOLA,831,MEOQUI-DELICIAS,228000,1,point1
"105° 34' 33.0000"" W","28° 27' 38.0000"" N",-105.5758333,28.46055556,6,06CHI128443/24AMGE99,EJIDO BACHIMBA GRUPO 1,8,55,AGRICOLA,831,MEOQUI-DELICIAS,240000,1,point1
"105° 32' 11.0000"" W","28° 07' 02.0000"" N",-105.5363889,28.11722222,6,06CHI128448/24AMGE99,MANUEL DELGADO GUZMAN,8,21,AGRICOLA,831,MEOQUI-DELICIAS,92000,1,point1
"105° 23' 57.0000"" W","28° 13' 18.0000"" N",-105.3991667,28.22166667,6,06CHI128451/24AMGE99,EVERARDO ALFONSO LUJAN BARRIENTOS,8,21,AGRICOLA,831,MEOQUI-DELICIAS,212000,1,point1
"105° 29' 25.0000"" W","28° 13' 23.0000"" N",-105.4902778,28.22305556,6,06CHI128453/24APGE99,EJIDO LOMA DE PEREZ; JESUS JOSE GOMEZ GOMEZ,8,21,AGRICOLA,831,MEOQUI-DELICIAS,24000,1,point1
"105° 27' 50.0000"" W","28° 14' 19.0000"" N",-105.4638889,28.23861111,6,06CHI128455/24IPGE99,MARIA DEL ROSARIO CORRAL FRANCO,8,21,PECUARIO,831,MEOQUI-DELICIAS,5000,1,point1
"105° 18' 02.0000"" W","28° 04' 07.0000"" N",-105.3005556,28.06861111,6,06CHI128456/24APGE99,EJIDO VILLA SAUCILLO; ADELAIDO CHAVEZ AMAYA,8,62,AGRICOLA,831,MEOQUI-DELICIAS,18000,1,point1
"105° 17' 50.0000"" W","27° 59' 19.0000"" N",-105.2972222,27.98861111,6,06CHI128458/24APGE99,JESUS LOPEZ GUERRERO,8,62,AGRICOLA,831,MEOQUI-DELICIAS,40000,1,point1
"105° 19' 14.0000"" W","28° 02' 48.0000"" N",-105.3205556,28.04666667,6,06CHI128459/24IPGE99,PETRA CHACON HERNANDEZ,8,62,PECUARIO,831,MEOQUI-DELICIAS,3000,1,point1
"105° 30' 31.0000"" W","28° 04' 58.0000"" N",-105.5086111,28.08277778,6,06CHI128460/24AMGE99,CARLOS BOLIVAR LUCERO,8,21,AGRICOLA,831,MEOQUI-DELICIAS,204000,1,point1
"105° 26' 34.0000"" W","28° 08' 45.0000"" N",-105.4427778,28.14583333,6,06CHI128461/24AMGE99,LUIS ARTURO ROMERO GANDARA,8,21,AGRICOLA,831,MEOQUI-DELICIAS,60000,1,point1
"105° 29' 18.0000"" W","28° 14' 28.0000"" N",-105.4883333,28.24111111,6,06CHI128462/24AQGE99,AARON ALONSO HERNANDEZ,8,45,AGRICOLA,831,MEOQUI-DELICIAS,10000,1,point1
"105° 23' 49.0000"" W","28° 15' 51.0000"" N",-105.3969444,28.26416667,6,06CHI128465/24AMGE99,MANUEL JAQUEZ LARA,8,21,AGRICOLA,831,MEOQUI-DELICIAS,40000,1,point1
"105° 34' 57.0000"" W","28° 08' 58.0000"" N",-105.5825,28.14944444,6,06CHI128467/24AQGE99,EJIDO LAS DELICIAS; ROSA EMMA HERNANDEZ RIVERA Y/O MARCIAL MARQUEZ QUIÑONEZ,8,55,AGRICOLA,831,MEOQUI-DELICIAS,85000,1,point1
"106° 20' 44.0000"" W","29° 23' 09.0000"" N",-106.3455556,29.38583333,6,06CHI128471/34AMGE03,EJIDO EL FARO,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,240000,1,point1
"105° 17' 44.0000"" W","26° 58' 55.0000"" N",-105.2955556,26.98194444,6,06CHI128472/24AMGE99,SUCESION A BIENES DE SOTERO JIMENEZ GALLARDO,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,200000,1,point1
"105° 10' 04.0000"" W","27° 49' 58.0000"" N",-105.1677778,27.83277778,6,06CHI128473/24HMGE99,JUNTA RURAL DE AGUA Y SANEAMIENTO; EL MORIELEÑO,8,16,PUBLICO URBANO,831,MEOQUI-DELICIAS,27000,1,point1
"105° 31' 09.0000"" W","27° 00' 45.0000"" N",-105.5191667,27.0125,6,06CHI128475/24APGE99,EJIDO GUILLERMO BACA; LORENZO YAÑEZ ENRIQUEZ,8,32,AGRICOLA,832,JIMENEZ-CAMARGO,12000,1,point1
"106° 21' 03.0000"" W","29° 23' 03.0000"" N",-106.3508333,29.38416667,6,06CHI128478/34AMGE99,EJIDO EL FARO,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,180000,1,point1
"106° 14' 35.0000"" W","28° 36' 49.0000"" N",-106.2430556,28.61361111,6,06CHI128479/24GPGE99,LEONEL QUEZADA OLIVAS,8,19,PECUARIO,830,CHIHUAHUA-SACRAMENTO,3102,1,point1
"106° 23' 49.5000"" W","29° 14' 05.9000"" N",-106.3970833,29.23497222,6,06CHI128495/34AMGE05,ELOY SANTIAGO VALLINA LAGUERA,8,19,AGRICOLA,807,EL SAUZ-ENCINILLAS,28000,1,point1
"106° 14' 00.0000"" W","28° 12' 00.0000"" N",-106.2333333,28.2,6,06CHI128503/24APGE99,ALONSO CHAVEZ ARMENDARIS,8,19,AGRICOLA,838,ALTO RIO SAN PEDRO,6000,1,point1
"106° 13' 58.0000"" W","28° 12' 04.0000"" N",-106.2327778,28.20111111,6,06CHI128504/24APGE99,ALONSO CHAVEZ ARMENDARIS,8,19,AGRICOLA,838,ALTO RIO SAN PEDRO,6000,1,point1
"104° 58' 10.0000"" W","26° 57' 55.0000"" N",-104.9694444,26.96527778,6,06CHI128507/24GMGE99,JESUS FELIX CANO NAÑEZ,8,39,PECUARIO,832,JIMENEZ-CAMARGO,1300,1,point1
"105° 00' 55.0000"" W","26° 55' 45.0000"" N",-105.0152778,26.92916667,6,06CHI128508/24GMGE99,ANTONIO CANO NAÑEZ Y FRANCISCO CANO NAÑEZ,8,39,PECUARIO,832,JIMENEZ-CAMARGO,1300,1,point1
"106° 34' 50.0000"" W","27° 49' 40.0000"" N",-106.5805556,27.82777778,6,06CHI128513/24APGE99,CARLOS OLIVAS CARO,8,57,AGRICOLA,838,ALTO RIO SAN PEDRO,24000,1,point1
"106° 40' 50.0000"" W","27° 54' 00.0000"" N",-106.6805556,27.9,6,06CHI128514/24IPGE99,CAYETANO OLIVAS OCHOA,8,57,AGRICOLA,838,ALTO RIO SAN PEDRO,4000,1,point1
"105° 08' 57.0000"" W","27° 41' 32.0000"" N",-105.1491667,27.69222222,6,06CHI128515/24AMGE99,ELSA ANGELICA SOLIS FLORES Y BLANCA PATRICIA SOLIS FLORES,8,11,AGRICOLA,832,JIMENEZ-CAMARGO,350000,1,point1
"106° 41' 40.0000"" W","27° 55' 45.0000"" N",-106.6944444,27.92916667,6,06CHI128517/24APGE99,CELSO CHAVEZ RAMIREZ,8,57,AGRICOLA,838,ALTO RIO SAN PEDRO,120000,1,point1
"105° 16' 51.0000"" W","27° 10' 51.0000"" N",-105.2808333,27.18083333,6,06CHI128519/24APGE99,JAIME MELENDEZ HERRERA,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,6400,1,point1
"105° 16' 38.0000"" W","27° 10' 54.0000"" N",-105.2772222,27.18166667,6,06CHI128520/24APGE99,CASTULO MALDONADO GARCIA,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,12688,1,point1
"105° 13' 16.0000"" W","26° 52' 04.0000"" N",-105.2211111,26.86777778,6,06CHI128521/24APGE99,MARINA MALDONADO GALLARDO,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,9018,1,point1
"106° 15' 30.0000"" W","26° 51' 35.0000"" N",-106.2583333,26.85972222,6,06CHI128522/24APGE99,BLASA VAZQUEZ VDA. DE BAYLON,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,8949.6,1,point1
"104° 55' 40.0000"" W","27° 06' 00.0000"" N",-104.9277778,27.1,6,06CHI128523/24GMGE99,ANGEL PAROLARI ESPINOZA,8,36,PECUARIO,832,JIMENEZ-CAMARGO,6150,1,point1
"105° 15' 05.0000"" W","30° 26' 31.0000"" N",-105.2513889,30.44194444,6,06CHI128525/24GMGE99,ANA MARIA FIERRO ARCHULETA,8,28,PECUARIO,816,ALDAMA-EL CUERVO,5000,1,point1
"105° 15' 05.0000"" W","30° 28' 07.0000"" N",-105.2513889,30.46861111,6,06CHI128526/24GMGE99,ANA MARIA FIERRO ARCHULETA,8,28,PECUARIO,816,ALDAMA-EL CUERVO,5000,1,point1
"105° 12' 15.0000"" W","30° 24' 35.0000"" N",-105.2041667,30.40972222,6,06CHI128527/24GMGE99,GEORGINA FIERRO ARCHULETA,8,15,PECUARIO,816,ALDAMA-EL CUERVO,5000,1,point1
"105° 17' 00.0000"" W","27° 05' 10.0000"" N",-105.2833333,27.08611111,6,06CHI128528/24GMGE99,EZEQUIEL LIZARDO ZAVALA,8,3,PECUARIO,832,JIMENEZ-CAMARGO,2775,1,point1
"104° 14' 43.0000"" W","28° 47' 52.0000"" N",-104.2452778,28.79777778,6,06CHI128529/35IPGE99,CARLOS SANCHEZ ZUBIA,8,52,DOMESTICO,852,LAGUNA DE JACO,868.7,1,point1
"105° 39' 34.0000"" W","26° 58' 58.0000"" N",-105.6594444,26.98277778,6,06CHI128530/24GMGE99,ALONSO ISIDRO BECKMAN JURADO,8,32,PECUARIO,834,PARRAL-VALLE DEL VERANO,3000,1,point1
"104° 45' 10.0000"" W","27° 57' 40.0000"" N",-104.7527778,27.96111111,6,06CHI128531/24GMGE99,CARLOS ARMENDARIZ SANCHEZ,8,11,PECUARIO,832,JIMENEZ-CAMARGO,1825,1,point1
"104° 53' 35.0000"" W","27° 23' 37.0000"" N",-104.8930556,27.39361111,6,06CHI128535/24AMGE99,JUAN SALVADOR MONTAÑO HEPPO,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,136000,1,point1
"104° 57' 15.0000"" W","27° 11' 49.0000"" N",-104.9541667,27.19694444,6,06CHI128541/24AMGE99,EJIDO BENITO JUAREZ; GPO. DE TRABAJO NO. 4,8,36,AGRICOLA,832,JIMENEZ-CAMARGO,80000,1,point1
"105° 46' 00.0000"" W","26° 53' 45.0000"" N",-105.7666667,26.89583333,6,06CHI128548/24IPGE99,FELIPE RAMIREZ GARCIA,8,60,AGRICOLA,834,PARRAL-VALLE DEL VERANO,2750,1,point1
"105° 06' 03.0000"" W","27° 03' 50.0000"" N",-105.1008333,27.06388889,6,06CHI128553/24AMGE99,AMALIA RUPERTA OCHOA CHAVEZ,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,36000,1,point1
"105° 08' 21.0000"" W","27° 02' 22.0000"" N",-105.1391667,27.03944444,6,06CHI128557/24APGE99,EJIDO SANTA ANA DE ABAJO,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,9000,1,point1
"105° 00' 25.0000"" W","27° 00' 15.0000"" N",-105.0069444,27.00416667,6,06CHI128560/24AMGE99,EJIDO SANTA MARIA   GRUPO NUM. 1,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,359424,1,point1
"105° 01' 32.0000"" W","27° 00' 21.0000"" N",-105.0255556,27.00583333,6,06CHI128563/24APGE99,BALTASAR URITA HINOJOS,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,7000,1,point1
"104° 48' 10.0000"" W","26° 47' 52.0000"" N",-104.8027778,26.79777778,6,06CHI128565/24APGE99,ALBERTO ECHEVERRIA ROMAN,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,130000,1,point1
"105° 01' 50.0000"" W","27° 00' 10.0000"" N",-105.0305556,27.00277778,6,06CHI128567/24APGE99,LUIS ROBERTO MORA LOPEZ,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,27000,1,point1
"105° 04' 56.0000"" W","27° 35' 36.0000"" N",-105.0822222,27.59333333,6,06CHI128572/24GMGE99,RAFAEL LOYA BARRON,8,11,PECUARIO,832,JIMENEZ-CAMARGO,6000,1,point1
"105° 30' 36.0000"" W","28° 09' 25.0000"" N",-105.51,28.15694444,6,06CHI128576/24AMGE99,MANUELA MORALES ELIZARRARAS,8,21,AGRICOLA,831,MEOQUI-DELICIAS,212000,1,point1
"105° 24' 16.0000"" W","27° 01' 24.0000"" N",-105.4044444,27.02333333,6,06CHI128578/24APGE99,MARIO FERNANDO FELIX MENDOZA,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,30000,1,point1
"105° 02' 05.0000"" W","26° 59' 50.0000"" N",-105.0347222,26.99722222,6,06CHI128583/24APGE99,NORBERTO BARRON HOLGUIN,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,18000,1,point1
"105° 09' 10.0000"" W","26° 57' 40.0000"" N",-105.1527778,26.96111111,6,06CHI128590/24AMGE99,RAUL SALCIDO AVILA,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,30000,1,point1
"104° 46' 35.0000"" W","27° 46' 13.0000"" N",-104.7763889,27.77027778,6,06CHI128594/24GMGE99,ARMANDO Y EDUARDO ARMENDARIZ BELTRAN,8,11,PECUARIO,855,LAGUNA LOS ALAZANES,1825,1,point1
"105° 08' 40.0000"" W","27° 01' 50.0000"" N",-105.1444444,27.03055556,6,06CHI128600/24APGE99,LUIS SANCHEZ POBLANO,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,24000,1,point1
"105° 08' 03.0000"" W","27° 02' 15.0000"" N",-105.1341667,27.0375,6,06CHI128601/24APGE99,FRANCISCO MARTINEZ CERVANTES,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,9000,1,point1
"105° 02' 10.0000"" W","26° 59' 13.0000"" N",-105.0361111,26.98694444,6,06CHI128602/24APGE99,HERMENEGILDO SALAZAR SALAZAR,8,39,AGRICOLA,832,JIMENEZ-CAMARGO,21000,1,point1
"104° 52' 20.0000"" W","26° 53' 30.0000"" N",-104.8722222,26.89166667,6,06CHI128603/24GPGE99,JOSE VAZQUEZ GUILLEN,8,39,PECUARIO,832,JIMENEZ-CAMARGO,362,1,point1
"104° 53' 30.0000"" W","26° 54' 10.0000"" N",-104.8916667,26.90277778,6,06CHI128604/24GMGE99,JOSE VAZQUEZ GUILLEN,8,39,PECUARIO,832,JIMENEZ-CAMARGO,725.6,1,point1
"105° 24' 46.0000"" W","27° 04' 23.0000"" N",-105.4127778,27.07305556,6,06CHI128607/24APGE99,FRANCISCO MALDONADO HINOJOS,8,3,AGRICOLA,832,JIMENEZ-CAMARGO,24000,1,point1
"106° 51' 00.0000"" W","28° 33' 08.0000"" N",-106.85,28.55222222,6,06CHI128617/34CMGE99,ESCUELA DEL CAMPO NO. 17,8,17,DOMESTICO,805,CUAUHTEMOC,1500,1,point1
"106° 47' 10.0000"" W","28° 17' 37.0000"" N",-106.7861111,28.29361111,6,06CHI128624/34APGE99,GILBERTO DELGADO GUTIERREZ,8,18,AGRICOLA,809,LAGUNA DE MEXICANOS,5600,1,point1
"106° 52' 18.0000"" W","28° 41' 30.0000"" N",-106.8716667,28.69166667,6,06CHI128627/34CMGE99,MARIA REDEKOP PENNER,8,17,DOMESTICO,805,CUAUHTEMOC,1000,1,point1
"106° 52' 19.0000"" W","28° 41' 16.0000"" N",-106.8719444,28.68777778,6,06CHI128628/34IMGE99,JACOBO WIEBE THIESSEN,8,17,DOMESTICO,805,CUAUHTEMOC,1000,1,point1
"106° 54' 55.0000"" W","28° 05' 00.0000"" N",-106.9152778,28.08333333,6,06CHI128629/34GMGE99,PEDRO CALZADILLAS RASCON,8,18,PECUARIO,809,LAGUNA DE MEXICANOS,2737.5,1,point1
"106° 56' 39.0000"" W","28° 26' 54.0000"" N",-106.9441667,28.44833333,6,06CHI128631/34AMGE99,JACOB DYCK FRIESEN,8,17,AGRICOLA,805,CUAUHTEMOC,120000,1,point1
"106° 56' 10.0000"" W","28° 11' 40.0000"" N",-106.9361111,28.19444444,6,06CHI128636/34AMGE99,MANUEL VENZOR PEREZ,8,18,AGRICOLA,809,LAGUNA DE MEXICANOS,114000,1,point1
"106° 53' 07.0000"" W","28° 29' 00.0000"" N",-106.8852778,28.48333333,6,06CHI128641/34AMGE99,DIEDRICH KRAHN FEHR,8,17,AGRICOLA,805,CUAUHTEMOC,136000,1,point1
"106° 55' 10.0000"" W","28° 31' 15.0000"" N",-106.9194444,28.52083333,6,06CHI128642/34AMGE99,JACOBO LOEWEN WIEBE,8,17,AGRICOLA,805,CUAUHTEMOC,96000,1,point1
"105° 29' 46.0000"" W","28° 12' 26.0000"" N",-105.4961111,28.20722222,6,06CHI128644/24IPGE99,PEDRO CHAVEZ DIAZ,8,21,AGRICOLA,831,MEOQUI-DELICIAS,24500,1,point1
"105° 20' 00.0000"" W","28° 02' 34.0000"" N",-105.3333333,28.04277778,6,06CHI128645/24APGE99,RAMONA CORONADO MONTES,8,62,AGRICOLA,831,MEOQUI-DELICIAS,52000,1,point1
"105° 16' 00.0000"" W","28° 03' 03.0000"" N",-105.2666667,28.05083333,6,06CHI128646/24APGE99,LUZ GUERRERO SANDOVAL,8,62,AGRICOLA,831,MEOQUI-DELICIAS,24000,1,point1
"105° 33' 23.0000"" W","28° 09' 42.0000"" N",-105.5563889,28.16166667,6,06CHI128647/24AQGE99,JOSE VILLA PIÑON,8,21,AGRICOLA,831,MEOQUI-DELICIAS,20800,1,point1
"105° 25' 45.0000"" W","28° 04' 56.0000"" N",-105.4291667,28.08222222,6,06CHI128650/24AMGE99,ERNESTO GARCIA ELIZALDE,8,21,AGRICOLA,831,MEOQUI-DELICIAS,44000,1,point1
"105° 34' 16.0000"" W","28° 24' 27.0000"" N",-105.5711111,28.4075,6,06CHI128652/24AMGE99,MIGUEL GOMEZ FLORES,8,45,AGRICOLA,831,MEOQUI-DELICIAS,64000,1,point1
"105° 21' 27.0000"" W","28° 05' 06.0000"" N",-105.3575,28.085,6,06CHI128658/24APGE99,SOCORRO HERNANDEZ ALVIDREZ,8,62,AGRICOLA,831,MEOQUI-DELICIAS,72000,1,point1
"106° 58' 12.0000"" W","28° 39' 36.0000"" N",-106.97,28.66,6,06CHI128660/34IMGE99,PETER KRAHN FRIESSEN,8,17,AGRICOLA,805,CUAUHTEMOC,2500,1,point1
"106° 51' 45.0000"" W","28° 37' 36.0000"" N",-106.8625,28.62666667,6,06CHI128661/34CPGE99,JACOBO WOLF DRIEDGER,8,17,DOMESTICO,805,CUAUHTEMOC,1500,1,point1
"106° 53' 15.0000"" W","28° 37' 43.0000"" N",-106.8875,28.62861111,6,06CHI128829/34IMGE99,DANIEL FROESSE LOEWEN,8,17,AGRICOLA,805,CUAUHTEMOC,0,1,point1
